word.freq,pair.number,freq.category,type,item,n.phonemes,n.morae,n.syllables,cv.shape,wordshape,has.diphthong,has.longv,contained.words,n.neighbors,mean.neighbor.logfreq,neighbors,score.longv,score.shortv,tert_value,tert_count,tert_sd,poss.neighbors,norm.neighbors
36,391,mid,word,waia,4,3,2,CVVV,cv2v,TRUE,FALSE,"wai, ia",13,2.842,"waka, waoa, wata, waea, waiU, wara, wahia, waina, wana, waha, wania, wai, iaia",-0.8826,-0.832,NA,NA,NA,127,0.102
357,392,high,word,takoto,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tako, koto",0,0,,-0.717428571,-0.683571429,NA,NA,NA,154,0
1732,393,high,word,rawa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,19,2.965,"tawa, rara, raha, raNa, raua, kawa, arawa, rama, rawea, rawe, rapa, raka, rata, hawa, rana, rewa, nawa, awa, pawa",-0.7838,-0.7534,NA,NA,NA,106,0.179
0,394,unattested,word,hoNere,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,Nere,3,0,"haNere, heNere, poNere",-0.748714286,-0.737,NA,NA,NA,154,0.019
0,395,unattested,word,hohe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,2.534,"pohe, hohO, kohe, hone, hote, Nohe, hope, tohe, rohe, hoe, mohe, hore",-0.8066,-0.7754,NA,NA,NA,106,0.113
0,396,unattested,word,paNare,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"paNa, Nare",4,0.173,"papare, poNare, paNore, NaNare",-0.771571429,-0.740857143,NA,NA,NA,154,0.026
1,397,low,word,rapi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,20,2.2,"rape, ropi, rahi, rai, rapoi, raNi, rapu, tapi, repi, rapa, raki, ripi, hapi, rari, napi, kapi, rUpi, mapi, papi, rafi",-0.8364,-0.8,NA,NA,NA,106,0.189
0,398,unattested,word,nanea,5,3,3,CVCVV,cvcvv,FALSE,FALSE,NA,10,0.538,"wanea, napea, nanua, ranea, nahea, nana, nonea, anea, manea, nafea",-0.8605,-0.844166667,NA,NA,NA,136,0.074
0,399,unattested,word,makue,5,3,3,CVCVV,cvcvv,FALSE,FALSE,NA,1,5.398,mahue,-0.923333333,-0.916333333,NA,NA,NA,136,0.007
18,400,mid,word,raweke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,rawe,2,0,"taweke, aweke",-0.747142857,-0.728428571,NA,NA,NA,154,0.013
128,401,mid,word,peka,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,22,2.436,"weka, pera, pekea, pewa, eka, pea, peha, meka, heka, peia, pena, pAka, keka, reka, poka, teka, pekI, pepa, peke, puka, paka, pika",-0.7654,-0.7468,NA,NA,NA,106,0.208
1,402,low,word,tinei,5,3,2,CVCVV,cvcv2,TRUE,FALSE,nei,5,4.154,"tineia, tEnei, tini, tihei, inei",-0.843833333,-0.795666667,NA,NA,NA,136,0.037
0,403,unattested,word,Neki,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,1.081,"NOki, Naeki, Neni, teki, Neri, neki, weki, Naki",-0.8528,-0.8524,NA,NA,NA,106,0.075
489,404,high,word,rere,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,21,1.787,"reri, iere, reme, rore, rera, mere, kere, here, rerea, rire, rure, rare, Nere, uere, reke, fere, tere, rehe, rOre, repe, pere",-0.7266,-0.712,NA,NA,NA,106,0.198
18,405,mid,word,wawe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,3.193,"ware, wawA, nawe, awe, wake, wawae, wae, rawe, kawe",-0.8692,-0.8438,NA,NA,NA,106,0.085
0,406,unattested,word,ruao,4,3,2,CVVV,cvv2,TRUE,FALSE,"rua, ao",2,3.945,"rua, ruwao",-1.0836,-1.092,NA,NA,NA,127,0.016
56,407,mid,word,rewa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,1.852,"refa, pewa, rera, orewa, reia, reNa, repa, rea, Arewa, reka, hewa, rawa, rena, reta, kewa",-0.7928,-0.76,NA,NA,NA,106,0.142
11,408,mid,word,ropi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,1.019,"popi, rohi, romi, roi, ripi, hopi, roki, rori, rapi, rUpi, kopi, ropia, repi, rowi",-0.8484,-0.8278,NA,NA,NA,106,0.132
53,409,mid,word,hiwi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,3.112,"hipi, hihi, hiri, hiki, iwi, hAwi, hiwia, hiwa, kiwi",-0.8432,-0.7906,NA,NA,NA,106,0.085
196,410,high,word,nuku,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,3.268,"nuka, kuku, nuke, ruku, uku, nAku, muku, nOku, tuku, naku, puku",-0.8798,-0.8666,NA,NA,NA,106,0.104
0,411,unattested,word,roaka,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"roa, aka",4,2.979,"raka, poaka, roaNa, riaka",-0.851666667,-0.842,NA,NA,NA,136,0.029
0,412,unattested,word,ranu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,2.817,"manu, rana, raku, nanu, tanu, rapu, ranua, raru, kanu, rahu, rau, anu",-0.8414,-0.8132,NA,NA,NA,106,0.113
4618,413,high,word,ruNa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,16,2.422,"huNa, riNa, rua, raNa, puNa, uNa, reNa, rANa, rufa, muNa, ruia, ruiNa, ruha, runa, tuNa, uruNa",-0.8262,-0.8084,NA,NA,NA,106,0.151
0,414,unattested,word,romi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,1.445,"rohi, ropi, roi, roki, momi, rori, roma, komi, romia, rowi",-0.864,-0.8592,NA,NA,NA,106,0.094
0,415,unattested,word,houi,4,3,2,CVVV,cv2v,TRUE,FALSE,"hou, ui",10,3.342,"hoi, hopi, hoki, honi, hoNi, hou, houa, houhi, hui, hori",-1.0146,-1.0074,NA,NA,NA,127,0.079
0,416,unattested,word,mouku,5,3,2,CVVCV,cv2cv,TRUE,FALSE,uku,2,1.778,"mauku, muku",-0.879333333,-0.848,NA,NA,NA,136,0.015
9,417,mid,word,ruaki,5,3,3,CVVCV,cvvcv,FALSE,FALSE,rua,8,1.885,"tuaki, ruki, raki, riaki, puaki, huaki, uaki, rumaki",-0.804666667,-0.793,NA,NA,NA,136,0.059
0,418,unattested,word,tuhui,5,3,3,CVCVV,cvcvv,FALSE,FALSE,hui,2,2.685,"tuhuhi, tuhi",-0.842333333,-0.800166667,NA,NA,NA,136,0.015
3670,419,high,word,noho,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.753,"moho, naho, poho, nohi, noko, niho, nohu, nono, oho",-0.8744,-0.8662,NA,NA,NA,106,0.085
1,420,low,word,meNe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,2.602,"mete, mene, mere, meke, NeNe, eNe",-0.9174,-0.9126,NA,NA,NA,106,0.057
40,421,mid,word,mura,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,18,3.372,"mAra, ura, mEra, mara, muri, mira, murua, muNa, pura, muka, mua, muru, muera, muna, muha, muia, hura, kura",-0.809,-0.7912,NA,NA,NA,106,0.17
15,422,mid,word,hune,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.81,"hue, kune, hume, hine, huna, hane, hone, huke, hure, hunu, pune",-0.8614,-0.8412,NA,NA,NA,106,0.104
205,423,high,word,tafito,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tafi, fito",4,2.47,"tafiti, tafio, tahito, tafiro",-0.771571429,-0.688857143,NA,NA,NA,154,0.026
0,424,unattested,word,matira,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"mati, tira",7,0.611,"katira, mataira, mahira, matirua, matika, matara, matire",-0.732428571,-0.650285714,NA,NA,NA,154,0.045
0,425,unattested,word,kawari,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,kawa,3,0.462,"kakari, tawari, kawiri",-0.697714286,-0.654857143,NA,NA,NA,154,0.019
1,426,low,word,tuhene,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,1,0,tufene,-0.731428571,-0.686428571,NA,NA,NA,154,0.006
1,427,low,word,pakere,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pake, kere",9,1.408,"pakeke, kakere, pokere, pOkere, takere, paere, paiere, pakore, makere",-0.698714286,-0.660857143,NA,NA,NA,154,0.058
0,428,unattested,word,tapotu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,2,0,"tapou, tapatu",-0.784142857,-0.733571429,NA,NA,NA,154,0.013
4,429,low,word,tapuhi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tapu, puhi",3,2.076,"tapahi, taupuhi, tUpuhi",-0.738142857,-0.674142857,NA,NA,NA,154,0.019
0,430,unattested,word,tapona,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,pona,3,0.462,"tIpona, tupona, taona",-0.713714286,-0.666285714,NA,NA,NA,154,0.019
5,431,low,word,kanae,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"kana, nae",5,1.179,"kauae, karae, kana, konae, kOnae",-0.831333333,-0.809166667,NA,NA,NA,136,0.037
0,432,unattested,word,haranu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"hara, ranu",2,0,"haranui, harau",-0.769571429,-0.730857143,NA,NA,NA,154,0.013
0,433,unattested,word,hikawe,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"hika, kawe",2,0,"hikawea, hiawe",-0.804857143,-0.745142857,NA,NA,NA,154,0.013
28,434,mid,word,tumeke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,meke,3,0.366,"tumere, tufeke, tueke",-0.805,-0.754,NA,NA,NA,154,0.019
0,435,unattested,word,haNoNi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NoNi,1,0,taNoNi,-0.805571429,-0.759285714,NA,NA,NA,154,0.006
15,436,mid,word,tipi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,2.888,"hipi, tApi, pipi, ripi, tipia, tiki, tipu, tipa, tiri, tihi, tapi, titi, tini",-0.8042,-0.7358,NA,NA,NA,106,0.123
14,437,mid,word,taNuru,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,Nuru,5,1.018,"tauru, tUNuru, taiuru, haNuru, paNuru",-0.835285714,-0.799571429,NA,NA,NA,154,0.032
1282,438,high,word,taea,4,3,2,CVVV,cv2v,TRUE,FALSE,"tae, ea",24,3.988,"taua, taka, tawa, taha, taewa, tae, waea, tarea, faea, tana, takea, taera, tapa, paea, tata, tara, taeNa, kaea, toea, taiea, tama, haea, maea, tea",-0.8678,-0.8,NA,NA,NA,127,0.189
0,439,unattested,word,paoe,4,3,2,CVVV,cv2v,TRUE,FALSE,pao,10,2.063,"paoke, pare, pape, pane, pake, pao, paoa, pae, paoi, paowe",-1.0054,-0.9882,NA,NA,NA,127,0.079
0,440,unattested,word,tapape,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tapa, pape",1,2.303,tapepe,-0.774714286,-0.737285714,NA,NA,NA,154,0.006
0,441,unattested,word,tarare,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tara, rare",7,0,"marare, taware, tararI, taraire, harare, tarore, tIrare",-0.687285714,-0.65,NA,NA,NA,154,0.045
38,442,mid,word,tapahi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tapa, pahi",3,3.411,"tapuhi, tapahia, takahi",-0.712,-0.650857143,NA,NA,NA,154,0.019
1,443,low,word,maheno,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,3,0,"paheno, maheni, mahenoa",-0.799571429,-0.764142857,NA,NA,NA,154,0.019
0,444,unattested,word,tafera,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,fera,7,0.975,"tafero, pafera, tauera, tIfera, tufera, mafera, taera",-0.708142857,-0.649714286,NA,NA,NA,154,0.045
0,445,unattested,word,matire,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"mati, tire",4,0.882,"maire, matihe, matike, matira",-0.756571429,-0.690142857,NA,NA,NA,154,0.026
18,446,mid,word,waro,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,17,3.383,"waho, ewaro, wero, wao, waru, wara, Naro, raro, aro, waero, ware, maro, owaro, faro, warou, karo, taro",-0.7922,-0.7552,NA,NA,NA,106,0.16
1823,447,high,word,marae,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"mara, rae",7,2.045,"marau, marare, mara, karae, marake, mare, mamae",-0.760333333,-0.7415,NA,NA,NA,136,0.051
0,448,unattested,word,karipi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"kari, ripi",6,1.063,"karaipi, kariri, kOripi, karihi, karipia, karioi",-0.715285714,-0.684428571,NA,NA,NA,154,0.039
24,449,mid,word,tahaki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"taha, haki",8,0.858,"mahaki, pahaki, hahaki, rahaki, tafaki, tawaki, kahaki, taiaki",-0.707428571,-0.645,NA,NA,NA,154,0.052
7,450,mid,word,mariu,5,3,3,CVCVV,cvcvv,FALSE,FALSE,riu,3,2.725,"maru, marau, makiu",-0.814666667,-0.776333333,NA,NA,NA,136,0.022
1,451,low,word,marewa,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"mare, rewa",2,0.693,"marea, maewa",-0.746142857,-0.698571429,NA,NA,NA,154,0.013
0,452,unattested,word,karohe,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"karo, rohe",5,0.801,"karore, karAhe, kOrohe, parohe, karohi",-0.727285714,-0.699142857,NA,NA,NA,154,0.032
0,453,unattested,word,marure,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"maru, rure",7,0.157,"marere, parure, marare, marurea, karure, maruru, marore",-0.724428571,-0.693285714,NA,NA,NA,154,0.045
2,454,low,word,taute,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"tau, ute",8,1.09,"haute, paute, tautO, tauta, kaute, tautea, aute, tute",-0.784333333,-0.73,NA,NA,NA,136,0.059
4,455,low,word,taunu,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"tau, unu",5,2.267,"tauru, tanu, tunu, maunu, paunu",-0.727166667,-0.694666667,NA,NA,NA,136,0.037
0,456,unattested,word,tauri,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"tau, uri",10,3.735,"tauru, kauri, turi, tahuri, taura, tari, taui, mauri, tauria, tuauri",-0.721166667,-0.686,NA,NA,NA,136,0.074
1,457,low,word,tute,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,1.864,"tuke, tote, tutu, tutea, ute, tuta, tupe, tutU, Atute, tete, ture, aute, taute, tAte",-0.7906,-0.7078,NA,NA,NA,106,0.132
33,458,mid,word,kawiti,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,witi,2,1.099,"kapiti, kawiri",-0.811,-0.746285714,NA,NA,NA,154,0.013
0,459,unattested,word,muhu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,2.355,"huhu, kuhu, mumu, muhua, muru, muku, uhu, mutu, muha, mahu",-0.82,-0.817,NA,NA,NA,106,0.094
0,460,unattested,word,panunu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,3,0.597,"manunu, panuku, paunu",-0.804857143,-0.792714286,NA,NA,NA,154,0.019
0,461,unattested,word,reu,3,2,2,CVV,cvv,FALSE,FALSE,NA,11,2.954,"rehu, rei, rou, reo, riu, weu, heu, remu, rea, keu, rau",-1.038,-1.02225,NA,NA,NA,88,0.125
1,462,low,word,pewa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,2.56,"peka, hewa, pera, pea, rewa, peha, pepa, peia, pIwa, pena, pawa, kewa, piwa",-0.8742,-0.8474,NA,NA,NA,106,0.123
0,463,unattested,word,tinaku,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tina, naku",1,0,tinakua,-0.777571429,-0.733,NA,NA,NA,154,0.006
0,464,unattested,word,hinaNi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,hina,0,0,,-0.829571429,-0.780285714,NA,NA,NA,154,0
0,465,unattested,word,tameme,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,tame,0,0,,-0.838,-0.783857143,NA,NA,NA,154,0
5793,466,high,word,tonu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,4.032,"konu, tou, toru, tanu, tona, tono, honu, tohu, tunu",-0.8622,-0.8292,NA,NA,NA,106,0.085
0,467,unattested,word,tiraki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tira, raki",5,2.264,"turaki, tiaki, tiriki, tAraki, tairaki",-0.734,-0.663857143,NA,NA,NA,154,0.032
6,468,low,word,hakeke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"hake, keke",7,1.105,"pakeke, takeke, haukeke, hUkeke, Nakeke, hakeka, hOkeke",-0.780142857,-0.728142857,NA,NA,NA,154,0.045
0,469,unattested,word,korio,5,3,3,CVCVV,cvcvv,FALSE,FALSE,kori,4,2.293,"koro, koio, koria, kori",-0.884166667,-0.813833333,NA,NA,NA,136,0.029
395,470,high,word,hine,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.935,"hina, hane, pine, hone, hie, hinu, mine, hune, ine",-0.8092,-0.7402,NA,NA,NA,106,0.085
0,471,unattested,word,riaki,5,3,3,CVVCV,cvvcv,FALSE,FALSE,NA,5,3.295,"tiaki, raki, ruaki, riaka, riki",-0.8415,-0.8235,NA,NA,NA,136,0.037
0,472,unattested,word,toati,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"toa, ati",5,1.522,"koati, toti, oati, tiati, toari",-0.856166667,-0.833833333,NA,NA,NA,136,0.037
0,473,unattested,word,toreke,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tore, reke",3,0,"torete, koreke, tAreke",-0.719285714,-0.686285714,NA,NA,NA,154,0.019
851,474,high,word,tono,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,4.698,"kono, hono, toko, tomo, tonu, tonoa, ono, tino, pono, toro, toto, tona, nono",-0.8102,-0.7872,NA,NA,NA,106,0.123
0,475,unattested,word,takune,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"taku, kune",2,0,"takuhe, hakune",-0.816285714,-0.767,NA,NA,NA,154,0.013
0,476,unattested,word,hote,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,2.192,"hAte, tote, hEte, hone, Note, hohe, hope, mote, hoe, hoto, hotu, hore",-0.8282,-0.788,NA,NA,NA,106,0.113
2,477,low,word,NoNo,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,5,1.453,"Noto, roNo, Noio, NoNi, NoNoa",-0.8552,-0.8424,NA,NA,NA,106,0.047
8,478,mid,word,toromi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"toro, romi",5,0.555,"toroNi, roromi, horomi, toroi, toremi",-0.771571429,-0.759,NA,NA,NA,154,0.032
0,479,unattested,word,henumi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,numi,3,0,"henui, hanumi, fenumi",-0.854428571,-0.855142857,NA,NA,NA,154,0.019
0,480,unattested,word,tirawa,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tira, rawa",3,0.732,"tUrawa, tArawa, tarawa",-0.784857143,-0.712428571,NA,NA,NA,154,0.019
0,481,unattested,word,pauku,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"pau, uku",6,2.214,"paunu, panuku, pakuku, paku, mauku, puku",-0.867833333,-0.814166667,NA,NA,NA,136,0.044
0,482,unattested,word,koero,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"koe, ero",6,0.89,"koeo, koera, koro, koeko, koere, kero",-0.842,-0.802833333,NA,NA,NA,136,0.044
371,483,high,word,tiaki,5,3,3,CVVCV,cvvcv,FALSE,FALSE,tia,9,1.905,"tuaki, tieki, tiraki, riaki, tiki, tiaka, taki, tiati, taiaki",-0.843333333,-0.774,NA,NA,NA,136,0.066
1,484,low,word,tuaki,5,3,3,CVVCV,cvvcv,FALSE,FALSE,tua,13,2.03,"tiaki, tuki, tuari, tuakoi, tuaka, puaki, huaki, tuauki, turaki, uaki, tuaNi, taki, ruaki",-0.745833333,-0.721333333,NA,NA,NA,136,0.096
3226,485,high,word,noa,3,2,2,CVV,cvv,FALSE,FALSE,NA,8,3.797,"koa, moa, hoa, noi, ioa, toa, roa, poa",-0.94025,-0.93475,NA,NA,NA,88,0.091
91,486,mid,word,puea,4,3,3,CVVV,cvvv,FALSE,FALSE,ea,15,2.374,"pea, puNa, puna, uea, pAea, pukea, purea, puia, paea, puha, pufa, pura, puta, pua, puka",-1.109,-1.0794,NA,NA,NA,127,0.118
0,487,unattested,word,fito,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,2.919,"fita, fitu, rito, fio, tito, firo, pito, fiti, ito",-0.8174,-0.7996,NA,NA,NA,106,0.085
1,488,low,word,tahe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,4.218,"tare, tame, taha, tae, tahA, tahi, nahe, take, tahu, tohe, tihe, tehe, tane",-0.7704,-0.7114,NA,NA,NA,106,0.123
0,489,unattested,word,pohio,5,3,3,CVCVV,cvcvv,FALSE,FALSE,NA,1,3.219,poho,-0.895833333,-0.8075,NA,NA,NA,136,0.007
6,490,low,word,tuha,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,17,2.466,"taha, tuhi, uha, tufa, toha, puha, Nuha, kuha, tuna, tuia, ruha, tuta, tuNa, tupa, tuhia, muha, tua",-0.7726,-0.7126,NA,NA,NA,106,0.16
0,491,unattested,word,tuhuhi,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,1,0,tuhui,-0.774428571,-0.729142857,NA,NA,NA,154,0.006
0,492,unattested,word,tupehu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"tupe, pehu",1,0,tupehau,-0.785142857,-0.723,NA,NA,NA,154,0.006
0,493,unattested,word,pukira,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,NA,1,1.946,pAkira,-0.763,-0.709857143,NA,NA,NA,154,0.006
0,494,unattested,word,takuhe,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,taku,2,0,"takune, takohe",-0.768285714,-0.725285714,NA,NA,NA,154,0.013
67,495,mid,word,tunu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,3.286,"unu, tunua, tuna, tonu, tumu, tupu, turu, tanu, hunu, tuku, Nunu, tutu, taunu",-0.809,-0.79,NA,NA,NA,106,0.123
0,496,unattested,word,kunanu,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,nanu,2,0,"kumanu, konanu",-0.857,-0.82,NA,NA,NA,154,0.013
3,497,low,word,feo,3,2,2,CVV,cvv,FALSE,FALSE,NA,13,2.058,"Afeo, teo, fao, keo, fea, feao, feoi, reo, eo, fio, fero, peo, feko",-1.08075,-1.07075,NA,NA,NA,88,0.148
0,498,unattested,word,puraka,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pura, raka",8,1.118,"poraka, pEraka, puaka, puraku, auraka, pouraka, purata, paraka",-0.735428571,-0.677142857,NA,NA,NA,154,0.052
0,499,unattested,word,puraku,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"pura, raku",2,0,"puraka, purau",-0.786142857,-0.724571429,NA,NA,NA,154,0.013
4,500,low,word,turuki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"turu, ruki",6,1.718,"turaki, kuruki, turukio, puruki, tutuki, tuauki",-0.745571429,-0.698857143,NA,NA,NA,154,0.039
6,501,low,word,uara,4,3,3,VVCV,vvcv,FALSE,FALSE,"ua, ara",16,2.978,"fara, rara, ura, mara, wara, Nara, kara, tara, uaroa, para, uaNa, uaua, uira, ara, uarua, hara",-1.027,-1.0036,NA,NA,NA,126,0.127
0,502,unattested,word,upane,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"upa, pane",1,2.773,pane,-0.934166667,-0.9255,NA,NA,NA,135,0.007
0,503,unattested,word,uhu,3,2,2,VCV,vcv,FALSE,FALSE,NA,15,3.397,"unu, uho, ihu, kuhu, muhu, uha, ehu, huhu, ahu, utu, umu, ohu, uru, uku, uhi",-1.0235,-1.022,NA,NA,NA,87,0.172
11,504,mid,word,uira,4,3,3,VVCV,vvcv,FALSE,FALSE,"ui, ira",12,2.63,"hira, Nira, kuira, uia, ura, fira, tira, uara, mira, ira, wira, pira",-0.9814,-0.961,NA,NA,NA,126,0.095
50,505,mid,word,aho,3,2,2,VCV,vcv,FALSE,FALSE,NA,18,3.752,"uho, aNo, naho, waho, iho, aha, ahi, oho, apo, raho, ao, ako, maho, ato, aro, ahu, kaho, amo",-0.99975,-0.934,NA,NA,NA,87,0.207
13,506,mid,word,umere,5,3,3,VCVCV,vcvcv,FALSE,FALSE,mere,3,1.444,"mere, tumere, uere",-0.8975,-0.8515,NA,NA,NA,135,0.022
87,507,mid,word,umu,3,2,2,VCV,vcv,FALSE,FALSE,NA,13,1.979,"unu, kumu, oumu, Omu, utu, tumu, mumu, uru, uku, imu, uhu, uma, humu",-0.95225,-0.959,NA,NA,NA,87,0.149
0,508,unattested,word,opeti,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"ope, peti",1,2.565,peti,-0.878,-0.870166667,NA,NA,NA,135,0.007
10,509,mid,word,uma,3,2,2,VCV,vcv,FALSE,FALSE,NA,13,2.311,"ufa, ama, upa, uia, ura, umu, oma, uha, uNa, uea, uka, ua, uta",-0.998,-0.9985,NA,NA,NA,87,0.149
0,510,unattested,word,iere,4,3,3,VVCV,vvcv,FALSE,FALSE,NA,12,2.377,"hiere, rere, piere, Nere, uere, tiere, fere, mere, tere, kere, here, pere",-1.1012,-1.119,NA,NA,NA,126,0.095
8,511,mid,word,ipu,3,2,2,VCV,vcv,FALSE,FALSE,NA,6,2.838,"tipu, imu, inu, ihu, ipo, apu",-1.1385,-1.12925,NA,NA,NA,87,0.069
0,512,unattested,word,umiki,5,3,3,VCVCV,vcvcv,FALSE,FALSE,miki,3,0.732,"umikia, Amiki, miki",-0.875166667,-0.8785,NA,NA,NA,135,0.022
14,513,mid,word,amo,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,2.924,"mo, aNo, ama, hamo, apo, ao, ako, aho, kamo, ato, aro, amio",-1.081,-0.985,NA,NA,NA,87,0.138
0,514,unattested,word,nahui,5,3,3,CVCVV,cvcvv,FALSE,FALSE,hui,0,0,,-0.882666667,-0.871833333,NA,NA,NA,136,0
0,515,unattested,word,waere,5,3,2,CVVCV,cv2cv,TRUE,FALSE,wae,6,3.112,"ware, paere, waerea, waero, Naere, haere",-0.8175,-0.802833333,NA,NA,NA,136,0.044
68,516,mid,word,huna,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,3.061,"huNa, hina, huia, puna, hune, hunaa, hupa, tuna, runa, hana, hunu, huka, muna, hua, hura",-0.777,-0.75,NA,NA,NA,106,0.142
0,517,unattested,word,tuNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,3.275,"tui, toNi, turi, tuki, tuhi, taNi, tuNa, tuaNi",-0.7962,-0.775,NA,NA,NA,106,0.075
1,518,low,word,faNo,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,3.306,"aNo, fano, paNo, taNo, fao, raNo, faro, faNa",-0.859,-0.8168,NA,NA,NA,106,0.075
0,519,unattested,word,waraki,6,3,3,CVCVCV,cvcvcv,FALSE,FALSE,"wara, raki",3,0.536,"haraki, paraki, wairaki",-0.716142857,-0.687714286,NA,NA,NA,154,0.019
